代码		    名称		涨幅		现价		当日成交额		换手		量比		流通市值		连续涨停天数		涨停原因类别		所属行业		所属概念		涨停开板次数		几天几板		10日涨幅		20日涨幅		竞价涨幅%		早盘竞价金额		尾盘竞价金额		
SZ300177	中海达		-3.35%		10.69		6.46亿		9.92%		1.20		64.81亿		--		--		军工电子	【卫星导航;时空大数据;车联网(车路协同);低空经济;智慧城市;无人机;数字孪生;智能物流;无人驾驶;DeepSeek概念;旅游概念;水利;飞行汽车(eVTOL);百度概念;粤港澳大湾区;农机;一带一路;创投;虚拟现实;华为概念;海工装备;高铁;机器人概念;专精特新;3D打印;5G;汽车电子;芯片概念;人形机器人;深股通;融资融券】	--		--		+7.11%		+9.30%		-0.99		5131170		5473280		
SZ300179	四方达		-0.63%		15.81		6.02亿		10.10%		1.03		59.13亿		--		--		通用设备	【培育钻石;天然气;第三代半导体;海工装备;新能源汽车;专精特新;深股通;融资融券】	--		--		+8.59%		-5.16%		+0.19		4112520		4295577		
SZ300180	华峰超纤	-2.33%		6.70		3.70亿		3.21%		0.64		114.75亿	--		--		塑料制品	【数字货币;跨境支付(CIPS);移动支付;蚂蚁集团概念;互联网金融;低空经济;参股券商;区块链;一带一路;创投;数据要素;信创;工业互联网;华为汽车;华为鲲鹏;腾讯概念;华为概念;长安汽车概念;比亚迪概念;深股通;融资融券】	--		--		+2.92%		+2.45%		-0.87		1523200		2828070		
SZ300181	佐力药业	-1.09%		16.40		1.84亿		1.86%		0.94		98.88亿		--		--		中药		【创新药;细胞免疫治疗;医药电商;共同富裕示范区;独角兽概念;融资融券;深股通】	--		--		-3.47%		-4.82%		-0.06		455675		1792520		
SZ300182	捷成股份	-0.88%		5.63		3.80亿		2.97%		0.96		127.18亿	--		--		影视院线	【Sora概念(文生视频);AI语料;ChatGPT概念;快手概念;短剧游戏;AIGC概念;华为盘古;AI智能体;多模态AI;虚拟数字人;NFT概念;文化传媒概念;在线教育;抖音概念(字节概念);华为昇腾;腾讯概念;元宇宙;百度概念;阿里巴巴概念;数据要素;DeepSeek概念;数字经济;人工智能;虚拟现实;IP经济(谷子经济);华为概念;小米概念;深股通;融资融券】	--		--		+8.27%		+2.93%		-0.35		1039748		3053712		
SZ300183	东软载波	-1.37%		15.13		8368.91万	1.35%		1.07		61.51亿		--		--		通信设备	【智慧城市;物联网;人工智能;知识产权保护;国产操作系统;智能家居;工业互联网;阿里巴巴概念;专精特新;电力物联网;小米概念;数据中心;充电桩;智能电网;芯片概念;储能;虚拟电厂;国企改革;苹果概念;MCU芯片;风电;深股通;融资融券】	--		--		+3.00%		-2.13%		-0.26		142290		1402551		
SZ300184	力源信息	+0.29%		10.36		9.56亿		8.65%		3.26		108.39亿	--		--		其他电子	【无线耳机;汽车芯片;MCU芯片;星闪概念;智能穿戴;存储芯片;华为海思概念股;汽车电子;小米概念;消费电子概念;5G;芯片概念;PCB概念;传感器;华为概念;车联网(车路协同);6G概念;第三代半导体;数据中心;物联网;OLED;液冷服务器;特斯拉概念;机器人概念;腾讯概念;人工智能;ETC;智能家居;独角兽概念;电力物联网;智能电网;光伏概念;跨境电商;比亚迪概念;融资融券;深股通】	--		--		+4.54%		+0.97%		+3.48		12407883	11612524	
SZ300185	通裕重工	-1.71%		2.87		2.26亿		2.11%		1.14		106.39亿	--		--		风电设备	【海工装备;风电;核电;超超临界发电;高端装备;抽水蓄能;军工;国企改革;储能;核污染防治;回购增持再贷款概念;京津冀一体化;深股通;融资融券】	--		--		+0.35%		-5.28%		-0.68		469510		2205021		
SZ300187	永清环保	-1.00%		4.94		3774.86万	1.18%		1.08		31.72亿		--		--		环境治理	【医疗废物处理;生物质能发电;新型城镇化;土壤修复;PPP概念;固废处理;污水处理;雄安新区;光伏建筑一体化;碳中和;PM2.5;风电;充电桩;金属回收;智能电网;储能;比亚迪概念;小金属概念;AI智能体】	--		--		-0.80%		-8.52%		+0.20		128000		146224		
SZ300188	国投智能	-1.75%		14.61		2.58亿		2.04%		1.08		124.99亿	--		--		软件开发	【数据确权;电子身份证;网络安全;华为鲲鹏;知识产权保护;数据安全;财税数字化;信创;国资云;ChatGPT概念;数据要素;Sora概念(文生视频);AIGC概念;AI智能体;职业教育;区块链;数字乡村;元宇宙;EDR概念;腾讯概念;安防;人脸识别;鸿蒙概念;智慧城市;国产操作系统;数字经济;东数西算(算力);数字货币;人工智能;福建自贸区;车联网(车路协同);华为概念;阿里巴巴概念;DeepSeek概念;海峡两岸;低空经济;数据中心;无人机;食品安全;军工;机器人概念;智能穿戴;消费电子概念;AI眼镜;国企改革;央企国企改革;深股通;融资融券】	--		--		+3.32%		-6.94%		+0.13		537529		2609346		
SZ300189	神农种业	-2.46%		7.13		12.99亿		20.35%		0.71		63.19亿		--		--		种植业与林业	【海南自贸区;转基因;土地流转;玉米;粮食概念;农业种植;生态农业;俄乌冲突概念;乡村振兴;合成生物;融资融券】	--		--		+0.00%		+15.94%		-0.96		12494792	14623487	
SZ300190	维尔利		+1.16%		4.37		8127.08万	2.29%		0.54		35.53亿		--		--		环境治理	【垃圾分类;天然气;固废处理;生物质能发电;污水处理;PPP概念;碳中和;土壤修复;碳交易;煤化工概念;专精特新;数字孪生;机器人概念;液冷服务器】	--		--		+1.63%		-1.13%		+0.00		192240		750329		
SZ300191	潜能恒信	-1.84%		19.17		1.66亿		3.93%		1.29		42.40亿		--		--		油气开采及服务	【可燃冰;俄乌冲突概念;天然气;新疆振兴;海工装备;深股通;融资融券】	--		--		+4.81%		+5.39%		-1.79		1641808		1144449		
SZ300192	科德教育	+0.09%		21.51		3.51亿		5.02%		0.63		69.83亿		--		--		教育		【Sora概念(文生视频);ChatGPT概念;在线教育;东数西算(算力);职业教育;人工智能;DeepSeek概念;芯片概念;深股通】	--		--		+4.57%		+3.41%		+0.00		1392552		2985588		
SZ300193	佳士科技	-0.88%		8.98		5194.92万	1.37%		0.94		37.69亿		--		--		通用设备	【人民币贬值受益;机器人概念】	--		--		+1.01%		-2.39%		-0.22		203400		184988		
SZ300194	福安药业	-1.11%		4.46		7925.06万	1.83%		1.15		43.19亿		--		--		化学制药	【流感;幽门螺杆菌概念;仿制药一致性评价;肝炎概念;创新药;猴痘概念;参股银行;西部大开发;深股通;融资融券】	--		--		-2.83%		-2.62%		-0.22		606600		1123920		
SZ300195	长荣股份	-0.36%		8.26		9307.51万	3.59%		1.07		25.93亿		--		--		专用设备	【中俄贸易概念;绿色电力;烟草;光伏概念;一带一路;京津冀一体化;高端装备;智能物流;C2M概念;专精特新;医疗器械概念;工业互联网;锂电池概念;数字经济;物联网;机器人概念;人工智能;数据中心;新型工业化;区块链;工业母机;机器视觉;网络安全;信创;ERP概念】	--		--		+1.85%		+1.98%		-0.36		223020		507164		
SZ300196	长海股份	-0.13%		14.86		9243.00万	2.52%		0.97		36.69亿		--		--		建筑材料	【PCB概念;光伏概念;深股通】	--		--		+6.75%		+7.37%		-0.27		473396		503754		
SZ300197	节能铁汉	-2.16%		1.81		8590.73万	1.58%		1.08		53.67亿		--		--		环境治理	【新型城镇化;旅游概念;雄安新区;PPP概念;垃圾分类;地下管网;乡村振兴;土壤修复;碳中和;污水处理;农业种植;水利;国企改革;一带一路;智慧城市;粤港澳大湾区;回购增持再贷款概念;央企国企改革;充电桩;深股通;融资融券】	--		--		+0.56%		-4.74%		+0.54		824538		889977		
SZ300198	ST纳川		-1.92%		2.55		4697.33万	1.79%		0.94		26.17亿		--		--		建筑材料	【海峡两岸;新型城镇化;地下管网;ST板块;PPP概念;污水处理;水利;一带一路;无人驾驶;汽车热管理;新能源汽车;锂电池概念;减速器;核电】	--		--		+1.19%		+1.19%		-0.38		400673		356235		
SZ300199	翰宇药业	+0.63%		19.14		5.97亿		4.18%		1.12		142.73亿	--		--		化学制药	【细胞免疫治疗;CRO概念;减肥药;创新药;仿制药一致性评价;智能医疗;幽门螺杆菌概念;辅助生殖;猴痘概念;肝炎概念;华为概念;流感;医疗器械概念;人工智能;人民币贬值受益;区块链;工业大麻;粤港澳大湾区;合成生物;创投;三胎概念;深股通;融资融券】	--		--		+5.40%		-0.31%		+0.11		1959216		6490374		
SZ300200	高盟新材	+20.03%		14.56		18.56亿		31.14%		5.26		61.72亿		--		--		化学制品	【光刻胶;军工;高铁;OLED;核电;专精特新;芯片概念;新能源汽车;光伏概念;有机硅概念;比亚迪概念】	--		--		+19.84%		+15.92%		+2.31		4931734		1589952		
SZ300201	海伦哲		+3.11%		6.97		5.49亿		7.84%		1.08		69.96亿		--		--		工程机械	【核污染防治;军民融合;军工;无人机;高端装备;电力物联网;工业互联网;无人驾驶;智能电网;机器人概念;储能;锂电池概念;苹果概念;深股通】	--		--		+17.54%		+22.07%		-0.59		977760		7262043		
SZ300203	聚光科技	+1.12%		16.24		1.85亿		2.54%		1.34		72.82亿		--		--		通用设备	【PM2.5;食品安全;智慧城市;光刻胶;物联网;碳中和;垃圾分类;污水处理;高端装备;医疗器械概念;PPP概念;芯片概念;回购增持再贷款概念;深股通;融资融券】	--		--		+1.95%		+5.59%		+0.19		318582		1304072		
SZ300204	舒泰神		+2.25%		29.49		9.60亿		7.23%		1.30		133.79亿	--		--		化学制药	【细胞免疫治疗;创新药;重组蛋白;辅助生殖;眼科医疗;深股通】	--		--		+7.51%		+5.40%		-0.14		1768320		10557420	
SZ300205	*ST天喻		-0.21%		4.86		2884.08万	1.39%		0.64		20.90亿		--		--		通信设备	【数字货币;移动支付;跨境支付(CIPS);ETC;财税数字化;ST板块;数据安全;5G;华为鲲鹏;网络安全;物联网;区块链;人工智能;华为概念;专精特新;量子科技;互联网金融】	--		--		+15.99%		+7.05%		+0.21		492392		632286		
SZ300206	理邦仪器	-2.05%		13.36		1.10亿		2.42%		1.13		45.21亿		--		--		医疗器械	【血氧仪;智能医疗;三胎概念;医疗器械概念;宠物经济;人工智能;DeepSeek概念;腾讯概念;人民币贬值受益;低空经济;芯片概念;深股通】	--		--		+3.33%		-0.67%		+0.81		779625		909816		
SZ300207	欣旺达		-2.16%		25.86		19.04亿		4.29%		0.81		443.20亿	--		--		电池		【钠离子电池;固态电池;动力电池回收;盐湖提锂;无线充电;锂电池概念;两轮车;新型烟草(电子烟);高压快充;无线耳机;石墨烯;储能;苹果概念;华为手机;AI眼镜;星闪概念;消费电子概念;新能源汽车;智能音箱;智能穿戴;小米概念;深股通;机器人概念;华为概念;工业互联网;换电概念;无人机;虚拟现实;粤港澳大湾区;数字孪生;一带一路;智能家居;DeepSeek概念;数字经济;创投;融资融券】	--		--		-11.65%		-12.04%		-0.19		4542636		15133272	
SZ300209	有棵树		-2.85%		5.46		8224.84万	3.05%		1.28		26.76亿		--		--		互联网电商	【跨境电商;柔性屏(折叠屏);人民币贬值受益;物联网;深股通;摘帽】	--		--		-3.70%		-0.91%		+0.00		275380		734916		
SZ300210	森远股份	-1.12%		8.85		7899.41万	1.84%		0.95		42.81亿		--		--		专用设备	【PPP概念;雄安新区;东数西算(算力);机器人概念;新能源汽车;3D打印;股权转让(并购重组);深股通】	--		--		-4.53%		-2.85%		-0.22		574199		942525		
SZ300211	*ST亿通		-0.76%		9.12		4218.89万	1.56%		0.95		27.09亿		--		--		通用设备	【血氧仪;医疗器械概念;ST板块;人工智能;物联网;传感器;智能穿戴;消费电子概念;芯片概念】	--		--		+9.48%		+6.67%		+0.00		197585		426816		
SZ300212	易华录		+0.84%		19.12		5.10亿		3.81%		1.26		133.56亿	--		--		IT服务		【财税数字化;数据安全;智慧政务;华为鲲鹏;信创;AI智能体;网络安全;数据确权;数据要素;国资云;百度概念;智慧城市;车联网(车路协同);DeepSeek概念;阿里巴巴概念;数字经济;数字孪生;人工智能;华为概念;独角兽概念;东数西算(算力);智能医疗;物联网;京津冀一体化;养老概念;创投;无人驾驶;雄安新区;数据中心;乡村振兴;PPP概念;国企改革;华为数字能源;央企国企改革;一带一路;深股通;融资融券】	--		--		+17.09%		+5.58%		-0.05		1347345		3613680		
SZ300213	佳讯飞鸿	-2.13%		9.63		2.93亿		5.50%		0.98		53.18亿		--		--		通信设备	【卫星导航;商业航天;军工信息化;低空经济;机器视觉;无人机;安防;物联网;智慧城市;智慧政务;军工;华为概念;机器人概念;数据要素;数据安全;云计算;人工智能;DeepSeek概念;独角兽概念;专精特新;工业互联网;百度概念;AI智能体;新型工业化;京津冀一体化;元宇宙;5G;ChatGPT概念;AIGC概念;跨境电商;数据中心;高铁;一带一路;新疆振兴;深股通】	--		--		+4.11%		+4.22%		-0.71		403501		1952964		
SZ300214	日科化学	+0.58%		6.94		4591.67万	1.64%		1.02		28.01亿		--		--		化学制品	【丙烯酸;新疆振兴;专精特新;数据中心;DeepSeek概念;东数西算(算力);算力租赁;液冷服务器】	--		--		+2.97%		-1.42%		+0.00		170430		315076		
SZ300215	电科院		+1.38%		6.59		1.67亿		5.06%		1.33		32.94亿		--		--		其他社会服务	【柔性直流输电;核电;智能电网;特高压】	--		--		-1.35%		-11.07%		-0.46		773812		2246531		
SZ300217	东方电热	-0.38%		5.30		1.65亿		2.54%		1.12		65.03亿		--		--		光伏设备	【储能;光热发电;光伏概念;新能源汽车;比亚迪概念;锂电池概念;海工装备;专精特新;核电;机器人概念;固态电池;家用电器;传感器;华为汽车;汽车热管理;军工;小米概念;5G;大飞机;芯片概念;深股通;融资融券】	--		--		+1.73%		+0.00%		+0.00		437836		1485590		
SZ300218	安利股份	-0.85%		16.35		8857.87万	2.50%		0.78		35.36亿		--		--		塑料制品	【中俄贸易概念;足球概念;一带一路;石墨烯;绿色电力;华为概念;新能源汽车;比亚迪概念;小米概念;消费电子概念;苹果概念;华为手机;芯片概念】	--		--		+4.74%		+1.11%		+0.42		1303272		864915		
SZ300219	鸿利智汇	+0.41%		7.36		1.27亿		2.45%		1.31		52.01亿		--		--		光学光电子	【柔性屏(折叠屏);粤港澳大湾区;MiniLED;MR(混合现实);MicroLED概念;虚拟现实;华为概念;文化传媒概念;比亚迪概念;新能源汽车;无人机;汽车电子;消费电子概念;车联网(车路协同);互联网金融;华为汽车;长安汽车概念;小米概念;国企改革;回购增持再贷款概念;小米汽车;芯片概念;光刻机;深股通;融资融券】	--		--		+3.81%		-4.29%		+0.14		517470		995808		
SZ300220	金运激光	-1.22%		14.63		4096.61万	1.84%		1.14		22.09亿		--		--		自动化设备	【IP经济(谷子经济);NFT概念;元宇宙;无人零售;区块链;数据确权;专精特新;人民币贬值受益;3D打印;高端装备】	--		--		-0.07%		-6.34%		-0.20		63554		567644		
SZ300221	银禧科技	+4.13%		10.60		6.32亿		13.29%		1.41		48.39亿		--		--		塑料制品	【碳纤维;商业航天;无人机;3D打印;可降解塑料;网约车;创投;机器人概念;5G;OLED;新型烟草(电子烟);新能源汽车;消费电子概念;NMN概念;PCB概念】	--		--		+8.94%		+8.16%		+0.10		2206135		5857560		
SZ300222	科大智能	+0.18%		11.42		2.96亿		4.07%		1.15		72.38亿		--		--		电网设备	【小米汽车;高压快充;特斯拉概念;新型工业化;电力物联网;机器人概念;长安汽车概念;新能源汽车;比亚迪概念;智能电网;机器视觉;换电概念;充电桩;5G;虚拟电厂;工业互联网;军工;储能;光伏概念;物联网;宁德时代概念;人工智能;智能物流;数字经济;绿色电力;深股通;融资融券】	--		--		+8.14%		+1.51%		-0.35		613440		2109274		
SZ300223	北京君正	-0.92%		124.01		70.20亿		13.12%		1.45		521.55亿	--		--		半导体		【存储芯片;MCU芯片;汽车芯片;智能音箱;AI眼镜;消费电子概念;MiniLED;芯片概念;OLED;汽车电子;小米概念;智能座舱;传感器;3D打印;机器视觉;机器人概念;物联网;安防;无人驾驶;智能家居;人民币贬值受益;家用电器;抖音概念(字节概念);人脸识别;鸿蒙概念;人工智能;区块链;深股通;融资融券】	--		--		+31.79%		+32.14%		+4.67		198530500	48421813	
SZ300224	正海磁材	+1.64%		16.11		8.67亿		5.78%		3.45		149.09亿	--		--		金属新材料	【稀土永磁;小金属概念;消费电子概念;低空经济;新能源汽车;机器人概念;高压快充;人形机器人;深股通;融资融券】	--		--		+5.02%		+4.54%		+1.64		3110841		8225766		
SZ300225	*ST金泰		+2.26%		5.89		1.05亿		3.78%		0.95		27.98亿		--		--		化学制品	【ST板块;创投】	--		--		+25.05%		+5.56%		-1.39		729880		345154		
SZ300226	上海钢联	-1.70%		25.41		2.51亿		3.22%		1.02		77.84亿		--		--		软件开发	【AI智能体;数据要素;ChatGPT概念;DeepSeek概念;鸿蒙概念;区块链;AI语料;AIGC概念;百度概念;多模态AI;人工智能;互联网金融;工业互联网;深股通;融资融券】	--		--		+5.79%		+3.25%		-0.27		788868		1852389		
SZ300227	光韵达		-0.61%		9.77		2.83亿		6.72%		1.13		42.31亿		--		--		自动化设备	【量子科技;无人机;成飞概念;3D打印;大飞机;低空经济;军工;军民融合;新型工业化;机器视觉;5G;苹果概念;华为概念;PCB概念;比亚迪概念;富士康概念;新能源汽车;粤港澳大湾区;宁德时代概念;光纤概念;医美概念;股权转让(并购重组)】	--		--		+10.52%		+7.36%		-0.31		1890420		2463017		
SZ300228	富瑞特装	+1.97%		10.33		9.43亿		16.55%		1.23		58.01亿		--		--		通用设备	【商业航天;海工装备;氢能源;天然气;中俄贸易概念;页岩气;燃料电池;储能;芯片概念】	--		--		+15.55%		+14.02%		-1.18		4294290		18785105	
SZ300229	拓尔思		-0.89%		20.08		5.37亿		3.05%		0.89		175.30亿	--		--		软件开发	【AI语料;Sora概念(文生视频);ChatGPT概念;多模态AI;Web3.0;MLOps概念;华为盘古;AIGC概念;华为昇腾;AI智能体;虚拟数字人;数据安全;信创;华为鲲鹏;阿里巴巴概念;腾讯概念;智慧政务;元宇宙;网络安全;数字货币;电子身份证;知识产权保护;数据要素;东数西算(算力);蚂蚁集团概念;DeepSeek概念;人工智能;数字经济;华为概念;互联网金融;数据中心;军民融合;机器人概念;小米概念;军工;专精特新;乡村振兴;深股通;融资融券】	--		--		+7.55%		+0.10%		-0.30		887447		4903536		
